cluster,lag_s,sum_player,sum_centroid,sum_relative,sum_cross,n_pairs
2020-07-11__2H__rosenborg__A,56.0,25585852.78814448,19970935.27513693,5718700.272655798,-103782.75964824567,29803
2020-07-11__2H__rosenborg__A,57.0,25724910.42239499,20090651.31363661,5740659.626467248,-106400.51770886048,29787
2020-07-11__2H__rosenborg__A,58.0,25855114.362729236,20202626.390396018,5761130.344555575,-108642.37222235995,29771
2020-07-11__2H__rosenborg__A,59.0,25977706.312981874,20307788.477884036,5780035.782284652,-110117.94718681157,29755
2020-07-11__2H__rosenborg__A,60.0,26093777.573678907,20407169.42818219,5797695.73493564,-111087.58943892628,29739
2020-07-19__1H__rosenborg__A,1.0,123890.68846250241,74008.04767514138,54178.36483304445,-4295.72404568341,29485
2020-07-19__1H__rosenborg__A,2.0,465597.24487913854,282443.3383101778,192738.76401961592,-9584.857450655234,29468
2020-07-19__1H__rosenborg__A,3.0,973058.1436309477,603716.3722135205,384232.20316556265,-14890.431748135814,29451
2020-07-19__1H__rosenborg__A,4.0,1600967.9041151768,1015503.1402468114,605500.1090539395,-20035.345185573824,29434
2020-07-19__1H__rosenborg__A,5.0,2314820.448661014,1498028.8423228234,841740.8145161454,-24949.2081779551,29417
2020-07-19__1H__rosenborg__A,6.0,3088380.147586617,2034064.586268969,1083870.7211588444,-29555.159841196895,29400
2020-07-19__1H__rosenborg__A,7.0,3901486.475972449,2608757.4144734084,1326369.358589161,-33640.297090120854,29383
2020-07-19__1H__rosenborg__A,8.0,4738370.69337866,3209582.7497693966,1565569.2850904989,-36781.341481235795,29366
2020-07-19__1H__rosenborg__A,9.0,5586590.949505761,3826197.740165607,1799140.6823921916,-38747.4730520375,29349
2020-07-19__1H__rosenborg__A,10.0,6436290.226585025,4450212.945527825,2025644.3532280289,-39567.072170827916,29332
2020-07-19__1H__rosenborg__A,11.0,7279820.905810925,5074839.491245964,2244267.4174925694,-39286.00292760738,29315
2020-07-19__1H__rosenborg__A,12.0,8111254.047351896,5694755.477541132,2454816.6647360395,-38318.09492527337,29298
2020-07-19__1H__rosenborg__A,13.0,8926265.47550645,6305753.661882537,2657100.084582096,-36588.270958184265,29281
2020-07-19__1H__rosenborg__A,14.0,9721884.911915807,6905060.390250356,2851265.4344249237,-34440.91275947448,29264
2020-07-19__1H__rosenborg__A,15.0,10496200.019821573,7490671.808659156,3037462.4215255743,-31934.210363157472,29247
2020-07-19__1H__rosenborg__A,16.0,11246795.181269662,8060243.602711268,3215449.2438158477,-28897.665257452813,29230
2020-07-19__1H__rosenborg__A,17.0,11971572.95194645,8612013.851671027,3384773.542226406,-25214.44195098037,29213
2020-07-19__1H__rosenborg__A,18.0,12669491.577673174,9145171.162364848,3545239.639254743,-20919.223946416052,29196
2020-07-19__1H__rosenborg__A,19.0,13340264.540954165,9659328.010062536,3697088.776531249,-16152.24563962093,29179
2020-07-19__1H__rosenborg__A,20.0,13983718.819860633,10154482.88694441,3840917.8831852404,-11681.95026901632,29162
2020-07-19__1H__rosenborg__A,21.0,14599795.270769456,10630855.712806178,3976856.904121102,-7917.3461578251445,29145
2020-07-19__1H__rosenborg__A,22.0,15189060.06628028,11088751.880680693,4104827.3814159236,-4519.195816334366,29128
2020-07-19__1H__rosenborg__A,23.0,15752223.08570402,11528773.522144256,4225003.140332339,-1553.5767725737533,29111
2020-07-19__1H__rosenborg__A,24.0,16290418.716690108,11951708.264425358,4337692.040516429,1018.411748319515,29094
2020-07-19__1H__rosenborg__A,25.0,16805566.1509408,12358958.223120088,4443410.7538330415,3197.173987667309,29077
2020-07-19__1H__rosenborg__A,26.0,17299739.74880065,12751919.074052554,4542730.891250956,5089.7834971384145,29060
2020-07-19__1H__rosenborg__A,27.0,17774198.127859578,13131223.994182304,4636176.137444729,6797.996232547623,29043
2020-07-19__1H__rosenborg__A,28.0,18229230.391325317,13496838.386110444,4724154.512874997,8237.492339875258,29026
2020-07-19__1H__rosenborg__A,29.0,18664971.074631616,13848402.246477274,4807057.8009437015,9511.027210643515,29009
2020-07-19__1H__rosenborg__A,30.0,19082192.23648009,14186012.599406013,4885661.172100533,10518.464973543072,28992
2020-07-19__1H__rosenborg__A,31.0,19481584.949952163,14509844.521792516,4960598.928912639,11141.499247009866,28975
2020-07-19__1H__rosenborg__A,32.0,19863760.328710813,14820379.56061487,5032033.547330228,11347.220765717444,28958
2020-07-19__1H__rosenborg__A,33.0,20229123.495521136,15118150.365387151,5099814.374252703,11158.755881285295,28941
2020-07-19__1H__rosenborg__A,34.0,20578172.86420474,15403821.760745969,5163588.802187142,10762.301271629927,28924
2020-07-19__1H__rosenborg__A,35.0,20911737.49504009,15678067.726871785,5223178.526538352,10491.24162995466,28907
2020-07-19__1H__rosenborg__A,36.0,21231137.096692946,15941677.172942858,5278843.919890518,10616.003859568707,28890
2020-07-19__1H__rosenborg__A,37.0,21538091.573444333,16195745.109151956,5331002.788500103,11343.675792276103,28873
2020-07-19__1H__rosenborg__A,38.0,21834586.078980006,16441679.342625266,5380267.452509033,12639.283845706726,28856
2020-07-19__1H__rosenborg__A,39.0,22122624.836950313,16681069.952349951,5427418.762578327,14136.122022034659,28839
2020-07-19__1H__rosenborg__A,40.0,22403762.977759667,16914942.665169124,5472979.367328835,15840.945261708664,28822
2020-07-19__1H__rosenborg__A,41.0,22678770.471166465,17143807.946187764,5517003.06718404,17959.457794656075,28805
2020-07-19__1H__rosenborg__A,42.0,22948231.411095697,17368516.154968306,5559248.962688159,20466.29343923423,28788
2020-07-19__1H__rosenborg__A,43.0,23213068.72817062,17590204.65875111,5599431.6246575555,23432.44476195422,28771
2020-07-19__1H__rosenborg__A,44.0,23474381.835283477,17810046.036379717,5637458.801876629,26876.9970271372,28754
2020-07-19__1H__rosenborg__A,45.0,23732896.000221472,18028627.750169918,5673543.208498717,30725.041552836832,28737
2020-07-19__1H__rosenborg__A,46.0,23988887.199471496,18245628.59003069,5708286.309813143,34972.29962766392,28720
2020-07-19__1H__rosenborg__A,47.0,24242363.26289012,18460177.39610556,5742319.985670141,39865.8811144167,28703
2020-07-19__1H__rosenborg__A,48.0,24493030.55332521,18671569.66191193,5775825.593288571,45635.29812470649,28686
2020-07-19__1H__rosenborg__A,49.0,24740161.770127825,18879128.344333127,5808646.090147852,52387.33564684476,28669
2020-07-19__1H__rosenborg__A,50.0,24982913.604468785,19082296.81637442,5840353.107779447,60263.6803149131,28652
2020-07-19__1H__rosenborg__A,51.0,25220618.354221422,19280898.96887414,5870601.004763598,69118.3805836839,28635
2020-07-19__1H__rosenborg__A,52.0,25452877.591754317,19474912.20643352,5899257.264500993,78708.12081980598,28618
2020-07-19__1H__rosenborg__A,53.0,25679632.11710612,19664558.986323725,5926383.549843647,88689.58093875198,28601
2020-07-19__1H__rosenborg__A,54.0,25900822.531096615,19849825.565388873,5952112.137406279,98884.82830146316,28584
2020-07-19__1H__rosenborg__A,55.0,26115942.96568377,20030249.5517972,5976649.836604172,109043.57728239929,28567
2020-07-19__1H__rosenborg__A,56.0,26323836.221516907,20204964.350201458,5999894.215841078,118977.65547437163,28550
2020-07-19__1H__rosenborg__A,57.0,26523358.866996948,20373135.8250143,6021614.374012906,128608.6679697386,28533
2020-07-19__1H__rosenborg__A,58.0,26714029.58333462,20534126.1933764,6042017.686767898,137885.7031903215,28516
2020-07-19__1H__rosenborg__A,59.0,26895977.976678617,20687405.251703292,6061740.212273266,146832.5127020643,28499
2020-07-19__1H__rosenborg__A,60.0,27069176.89380171,20832447.529993046,6081141.495577059,155587.86823161307,28482
2020-07-19__2H__rosenborg__A,1.0,151116.57005406622,63333.61835610624,95495.40293783935,-7712.451239879426,42512
2020-07-19__2H__rosenborg__A,2.0,558287.235979195,234725.82048507882,333701.8850287775,-10140.469534661372,42485
2020-07-19__2H__rosenborg__A,3.0,1164189.5198892492,500323.9372635301,676147.645649268,-12282.06302354853,42458
2020-07-19__2H__rosenborg__A,4.0,1918995.6109464176,841805.3675221363,1090979.521614662,-13789.278190380173,42431
2020-07-19__2H__rosenborg__A,5.0,2778657.77159883,1241303.8623994172,1551524.8454928838,-14170.936293470302,42405
2020-07-19__2H__rosenborg__A,6.0,3706881.366052191,1682793.7463100485,2037764.2470811892,-13676.627339046332,42379
2020-07-19__2H__rosenborg__A,7.0,4676001.451078571,2152493.5587388906,2535770.295744399,-12262.403404718221,42353
2020-07-19__2H__rosenborg__A,8.0,5665253.38641682,2639973.0997841097,3035666.8583076764,-10386.571674967403,42327
2020-07-19__2H__rosenborg__A,9.0,6660162.933729755,3136866.304071715,3531258.212509146,-7961.582851106148,42301
2020-07-19__2H__rosenborg__A,10.0,7648360.838987863,3636581.0106061827,4016898.3234458487,-5118.495064168121,42275
2020-07-19__2H__rosenborg__A,11.0,8620633.589525674,4134364.879415132,4488499.685489225,-2230.9753786853835,42249
2020-07-19__2H__rosenborg__A,12.0,9570617.291118693,4626630.576695198,4943283.573783091,703.1406404018489,42223
2020-07-19__2H__rosenborg__A,13.0,10494667.160935827,5110758.345403846,5380145.897044038,3762.918487942152,42197
2020-07-19__2H__rosenborg__A,14.0,11390105.715383362,5585013.417082054,5798115.027560549,6977.270740756037,42171
2020-07-19__2H__rosenborg__A,15.0,12255267.991402622,6048293.244197916,6196638.510020986,10336.237183720194,42145
2020-07-19__2H__rosenborg__A,16.0,13090939.992927065,6500243.842633818,6577173.713606054,13522.436687194131,42119
2020-07-19__2H__rosenborg__A,17.0,13898108.520647472,6940417.898592162,6939747.702677242,17942.919378066726,42093
2020-07-19__2H__rosenborg__A,18.0,14680070.035323346,7369732.9162279,7288493.324728522,21843.794366923074,42067
2020-07-19__2H__rosenborg__A,19.0,15435316.42819938,7787976.094241554,7621505.198751335,25835.13520649032,42041
2020-07-19__2H__rosenborg__A,20.0,16166400.314888135,8195185.891298295,7940938.425361794,30275.99822805368,42015
2020-07-19__2H__rosenborg__A,21.0,16876904.59807481,8591943.120505273,8249914.161944129,35047.31562540517,41989
2020-07-19__2H__rosenborg__A,22.0,17568462.456381943,8978345.196488114,8549803.126766369,40314.13312746785,41963
2020-07-19__2H__rosenborg__A,23.0,18243103.70568273,9354490.491989352,8842418.357279139,46194.85641423665,41937
2020-07-19__2H__rosenborg__A,24.0,18902407.320475537,9720723.521562377,9129306.847443279,52376.95146988306,41911
2020-07-19__2H__rosenborg__A,25.0,19547765.379497636,10077061.07517052,9411610.613461545,59093.69086557059,41885
2020-07-19__2H__rosenborg__A,26.0,20179430.63258526,10423134.814154318,9689451.789020823,66844.02941011655,41859
2020-07-19__2H__rosenborg__A,27.0,20795899.894180235,10758315.14726684,9961616.879779853,75967.86713353975,41833
2020-07-19__2H__rosenborg__A,28.0,21397306.286769457,11081949.438672232,10228715.403800894,86641.44429633478,41807
2020-07-19__2H__rosenborg__A,29.0,21982368.901544373,11393254.87628394,10490241.561063293,98872.46419714481,41781
2020-07-19__2H__rosenborg__A,30.0,22550780.243717372,11692040.116364738,10747141.879795415,111598.24755721563,41756
2020-07-19__2H__rosenborg__A,31.0,23101300.730425168,11977903.177448241,10997473.619793229,125923.9331836963,41731
2020-07-19__2H__rosenborg__A,32.0,23635824.50417049,12250926.941053893,11243819.293730069,141078.2693865301,41706
2020-07-19__2H__rosenborg__A,33.0,24151046.59012494,12510852.15235047,11483162.655058691,157031.782715777,41681
2020-07-19__2H__rosenborg__A,34.0,24640825.690081887,12757499.388308367,11709835.192185363,173491.1095881573,41656
2020-07-19__2H__rosenborg__A,35.0,25111062.40278493,12991294.272129942,11930814.110578444,188954.0200765471,41631
2020-07-19__2H__rosenborg__A,36.0,25561453.95117124,13212759.447882164,12145535.51484893,203158.98844014492,41606
2020-07-19__2H__rosenborg__A,37.0,25990908.224698786,13421766.513040395,12352579.517354766,216562.19430362518,41581
2020-07-19__2H__rosenborg__A,38.0,26397988.952744275,13618186.368766274,12550590.339611659,229212.2443663443,41556
2020-07-19__2H__rosenborg__A,39.0,26780625.595297366,13802097.658676393,12737910.748478541,240617.18814242922,41531
2020-07-19__2H__rosenborg__A,40.0,27138682.203089345,13974303.901970284,12913705.575751072,250672.72536798823,41506
2020-07-19__2H__rosenborg__A,41.0,27472534.914420344,14134405.42938977,13078778.24033351,259351.24469705712,41481
2020-07-19__2H__rosenborg__A,42.0,27781391.560387257,14282490.162656335,13231874.058608674,267027.33912225085,41456
2020-07-19__2H__rosenborg__A,43.0,28065670.176844627,14418904.353349099,13372736.461714426,274029.3617811005,41431
2020-07-19__2H__rosenborg__A,44.0,28326705.118837886,14544844.781989224,13501113.353187753,280746.98366091336,41406
2020-07-19__2H__rosenborg__A,45.0,28568002.46392373,14662113.12231802,13618904.187177625,286985.1544280889,41381
2020-07-19__2H__rosenborg__A,46.0,28792434.67142354,14772265.692002298,13726908.05551681,293260.92390442436,41356
2020-07-19__2H__rosenborg__A,47.0,29003116.729411855,14877395.619459992,13826226.909485709,299494.2004661651,41331
2020-07-19__2H__rosenborg__A,48.0,29202547.665741295,14978735.48381732,13917802.932581883,306009.24934208754,41306
2020-07-19__2H__rosenborg__A,49.0,29392896.54682231,15077185.161617545,14002889.375664476,312822.00954029214,41281
2020-07-19__2H__rosenborg__A,50.0,29574576.94779071,15172677.44232348,14081583.468531018,320316.03693621035,41256
2020-07-19__2H__rosenborg__A,51.0,29748641.536597885,15264422.745150225,14155681.553695444,328537.2377522089,41231
2020-07-19__2H__rosenborg__A,52.0,29912522.276776075,15351074.12208956,14223810.945670864,337637.2090156607,41206
2020-07-19__2H__rosenborg__A,53.0,30064878.646067884,15431402.841749365,14286235.408174906,347240.3961436145,41181
2020-07-19__2H__rosenborg__A,54.0,30203513.089273922,15504228.848330632,14341886.767284714,357397.47365857696,41156
2020-07-19__2H__rosenborg__A,55.0,30328749.17401744,15569219.81237201,14391784.376843967,367744.9848014639,41131
2020-07-19__2H__rosenborg__A,56.0,30439872.055154506,15625948.55216639,14435305.154651945,378618.34833616496,41106
2020-07-19__2H__rosenborg__A,57.0,30536820.097279392,15674896.414777935,14472598.755469237,389324.9270322274,41081
2020-07-19__2H__rosenborg__A,58.0,30621212.710383087,15716696.21280777,14505110.392573062,399406.1050022499,41056
2020-07-19__2H__rosenborg__A,59.0,30694544.88041381,15751890.187140847,14533758.53003775,408896.16323521343,41031
2020-07-19__2H__rosenborg__A,60.0,30758181.371402066,15780796.299833376,14559491.095141452,417893.9764272429,41006
2020-07-25__1H__rosenborg__A,1.0,128717.75686908918,78442.13668144014,51559.179945018936,-1283.5597573699229,28102
2020-07-25__1H__rosenborg__A,2.0,482073.5730779796,300903.6589774181,183872.97130272636,-2703.0572021646503,28090
2020-07-25__1H__rosenborg__A,3.0,1000587.2857622709,641488.7519026971,363318.86884778057,-4220.33498820676,28078
2020-07-25__1H__rosenborg__A,4.0,1630717.6127213705,1071410.2191511155,565172.7367868121,-5865.343216556642,28066
2020-07-25__1H__rosenborg__A,5.0,2330752.861902546,1564155.4146913898,774255.843787897,-7658.396576740481,28054
2020-07-25__1H__rosenborg__A,6.0,3069280.000977583,2097423.6385019347,981371.1020802674,-9514.739604618684,28042
2020-07-25__1H__rosenborg__A,7.0,3823154.4899360854,2653455.101226539,1181116.7183357445,-11417.32962619793,28030
2020-07-25__1H__rosenborg__A,8.0,4575615.87477233,3218635.630080755,1370531.3026279225,-13551.057936347293,28018
2020-07-25__1H__rosenborg__A,9.0,5315133.4604176,3782738.641530166,1547875.980685056,-15481.161797620465,28006
2020-07-25__1H__rosenborg__A,10.0,6034452.815551936,4339162.984986334,1713016.6469094092,-17726.81634380622,27994
2020-07-25__1H__rosenborg__A,11.0,6729740.358157977,4883419.729800615,1866509.5867124249,-20188.9583550619,27982
2020-07-25__1H__rosenborg__A,12.0,7399501.77432541,5413021.848435544,2009377.5422747072,-22897.616384841145,27970
2020-07-25__1H__rosenborg__A,13.0,8043781.682290907,5926971.3102782285,2142685.2201602217,-25874.848147543038,27958
2020-07-25__1H__rosenborg__A,14.0,8663768.458162507,6425348.877656572,2267605.7914744373,-29186.210968500578,27946
2020-07-25__1H__rosenborg__A,15.0,9260893.15482164,6908522.728248947,2384861.312551738,-32490.88597904885,27934
2020-07-25__1H__rosenborg__A,16.0,9836243.511792783,7376974.585280104,2495045.1196378116,-35776.19312513483,27922
2020-07-25__1H__rosenborg__A,17.0,10390471.720486002,7830875.36957196,2598733.3546404294,-39137.00372638572,27910
2020-07-25__1H__rosenborg__A,18.0,10924078.634324422,8270032.843377851,2696625.111791772,-42579.32084520046,27898
2020-07-25__1H__rosenborg__A,19.0,11437588.015944175,8694346.362795824,2789309.8547961717,-46068.20164782026,27886
2020-07-25__1H__rosenborg__A,20.0,11930935.521923551,9103215.335146576,2877319.4632374216,-49599.27646044883,27874
2020-07-25__1H__rosenborg__A,21.0,12402760.124402644,9495008.303034961,2961051.326052305,-53299.504684621206,27862
2020-07-25__1H__rosenborg__A,22.0,12850469.13295279,9867490.187128445,3040326.7592438455,-57347.81341949951,27850
2020-07-25__1H__rosenborg__A,23.0,13271929.663479628,10218911.783396197,3114776.49064851,-61758.610565076655,27838
2020-07-25__1H__rosenborg__A,24.0,13665830.484160235,10547944.865626015,3184301.712718845,-66416.09418462517,27826
2020-07-25__1H__rosenborg__A,25.0,14031669.414615354,10853529.07098371,3249243.691688573,-71103.34805692897,27814
2020-07-25__1H__rosenborg__A,26.0,14369759.972066943,11135349.782741675,3309940.8565514935,-75530.66722622734,27802
2020-07-25__1H__rosenborg__A,27.0,14681124.752339955,11394101.852681119,3366561.0122896465,-79538.1126308086,27790
2020-07-25__1H__rosenborg__A,28.0,14967650.097753197,11631324.155619457,3419267.3708123816,-82941.42867864363,27778
2020-07-25__1H__rosenborg__A,29.0,15231770.088812599,11849038.741835745,3468472.3410201585,-85740.99404330691,27766
2020-07-25__1H__rosenborg__A,30.0,15475814.316986393,12049384.366854649,3514554.6263677822,-88124.67623604118,27754
2020-07-25__1H__rosenborg__A,31.0,15702564.141405948,12234759.01126152,3558017.115587865,-90211.98544344003,27742
2020-07-25__1H__rosenborg__A,32.0,15915367.133500626,12408008.590890693,3599436.7749299305,-92078.23231999742,27730
2020-07-25__1H__rosenborg__A,33.0,16117672.95031771,12572015.216920491,3639341.097324984,-93683.36392776572,27718
2020-07-25__1H__rosenborg__A,34.0,16312191.021413757,12729360.609076966,3677882.294634111,-95051.8822973166,27706
