length_l,centroid_ccdf,centroid_ci_low,centroid_ci_high,player_ccdf,player_ci_low,player_ci_high,null_ccdf,n_centroid_at_risk,n_player_at_risk,reliable_support_flag,n_bootstrap,bootstrap_unit
7.948831645178568,0.2510959436213307,0.242217276432668,0.2600309902733503,0.18509297917615186,0.17907909446658024,0.19115018795552455,0.2931875609023551,4525,57322,True,200,match_id+match_phase+team+source_key
8.44309613580181,0.24260584873203483,0.2333306983607224,0.25123806221319,0.17724649895218814,0.17141275118373278,0.1830385683814199,0.27165158208570794,4372,54892,True,200,match_id+match_phase+team+source_key
8.968094374175156,0.23344986404750015,0.22451909856573096,0.24185883402421576,0.16963250703115665,0.1638685016423654,0.1754505104769617,0.25050631738006346,4207,52534,True,200,match_id+match_phase+team+source_key
9.52573740846957,0.2240164252816159,0.21548939747302617,0.23185203512491417,0.1618506068913408,0.1563741557842235,0.16741232284707144,0.22984590146408446,4037,50124,True,200,match_id+match_phase+team+source_key
10.11805511730716,0.21491593141335108,0.20661493526139915,0.22261830897151882,0.1542850500334202,0.1490761679231229,0.15961740625137621,0.20976373568817203,3873,47781,True,200,match_id+match_phase+team+source_key
10.747203598730476,0.20487209366849787,0.19644283280433109,0.21292139025155557,0.14692292044056535,0.14185304663537365,0.15208860372389343,0.1903509645248574,3692,45501,True,200,match_id+match_phase+team+source_key
11.415473018623498,0.195216691637534,0.18710014313596615,0.20266738568367168,0.1395543328392957,0.13466676680271233,0.14467764680191342,0.17169484671227533,3518,43219,True,200,match_id+match_phase+team+source_key
12.125295947153576,0.1847844181787914,0.17685867158939547,0.1918403343510532,0.13212762316229298,0.1273038394089039,0.1368976910763843,0.15387705850407227,3330,40919,True,200,match_id+match_phase+team+source_key
12.879256213579785,0.1749070528827479,0.167089438439195,0.18160495653407935,0.12483007365358598,0.12006911224378906,0.12946061487064903,0.13697197554763513,3152,38659,True,200,match_id+match_phase+team+source_key
13.680098311660002,0.16491870595416458,0.1579163597357242,0.17198715159027358,0.1177294934015299,0.11318437688123424,0.12197254545490172,0.1210449884093455,2972,36460,True,200,match_id+match_phase+team+source_key
14.530737389893552,0.15465290494423173,0.1471202648349951,0.16141113223106532,0.11064828717471818,0.10625349802451889,0.11468532832488024,0.10615091395593146,2787,34267,True,200,match_id+match_phase+team+source_key
15.43426986296488,0.14483103046445814,0.1376268413880321,0.1512801049412594,0.10362520302363953,0.09952088242422938,0.10750682058935966,0.09233256990583354,2610,32092,True,200,match_id+match_phase+team+source_key
16.39398468301484,0.1355085733311137,0.12859814970424296,0.14231507154404424,0.09666669895670874,0.09280955092088217,0.1003155445182987,0.07961958206760432,2442,29937,True,200,match_id+match_phase+team+source_key
17.41337531176848,0.12707396925808778,0.12047157309633084,0.13377144851123693,0.0899858892516137,0.08652100149929828,0.09343364447404698,0.06802749229772183,2290,27868,True,200,match_id+match_phase+team+source_key
18.49615243709898,0.11802896620609289,0.11118982951797049,0.1248934095873595,0.08354725486207308,0.08024788861699048,0.08698384865294184,0.057557229368357846,2127,25874,True,200,match_id+match_phase+team+source_key
19.646257480317214,0.10837356417512901,0.10108101321407657,0.11504996532892132,0.0772668416786947,0.07400323293608978,0.0804252369914405,0.04819499428464646,1953,23929,True,200,match_id+match_phase+team+source_key
20.867876943355135,0.09949503357194385,0.09264505199364731,0.10599566408974856,0.07110590165098984,0.06806102200804082,0.07408927483438336,0.039912596003921816,1793,22021,True,200,match_id+match_phase+team+source_key
22.16545764806815,0.0908939570501082,0.0841968135311812,0.09723563558208508,0.06506120577475112,0.06211867432382295,0.06797961235660056,0.032668253285588464,1638,20149,True,200,match_id+match_phase+team+source_key
23.543722923128847,0.08195993563065312,0.07533419560246313,0.08857352472713469,0.059203792142541165,0.05645887821558317,0.06216750290061025,0.02640785434404329,1477,18335,True,200,match_id+match_phase+team+source_key
25.007689797434637,0.07319238666000777,0.06607593450655527,0.08001816777860143,0.05340450058606426,0.05085187936424529,0.056148720610039046,0.021066639434519505,1319,16539,True,200,match_id+match_phase+team+source_key
26.56268726261436,0.06570112646357028,0.05969534393561985,0.07175473190017297,0.047931338454534005,0.04544587617829742,0.05052925141428185,0.016571244336776786,1184,14844,True,200,match_id+match_phase+team+source_key
28.214375671111956,0.05820986626713279,0.05252435631343557,0.06343239405239122,0.04281013778160953,0.04049192787896129,0.04507110265024323,0.012842017194947947,1049,13258,True,200,match_id+match_phase+team+source_key
29.96876734045793,0.05021918872426613,0.04508302608148169,0.05540687016811771,0.03780841026435858,0.0358458902527234,0.0397366147604112,0.00979549983573551,905,11709,True,200,match_id+match_phase+team+source_key
31.83224843873006,0.04300538260917818,0.03808345537078495,0.048144137677776776,0.03305208706686945,0.031377630335434795,0.034770659401033084,0.007346949999694294,775,10236,True,200,match_id+match_phase+team+source_key
33.81160223086943,0.03612452139170967,0.03200222382294459,0.04053178716749246,0.02886729761408879,0.027314263902149707,0.030466975376751065,0.005412775001674368,651,8940,True,200,match_id+match_phase+team+source_key
35.91403377046969,0.029854059153210145,0.026523248143897674,0.033895162052807126,0.024721256211796844,0.023331271685562493,0.026167870824924458,0.003912751604821871,538,7656,True,200,match_id+match_phase+team+source_key
38.147196126921635,0.023639087730980522,0.020753725545367932,0.026625648933178217,0.02116612257945772,0.019901948915030207,0.022520147868235914,0.0027719217549237473,426,6555,True,200,match_id+match_phase+team+source_key
40.51921824338132,0.018977859164308306,0.01626733351805476,0.021817128250613105,0.017733691106999513,0.016616248194970037,0.018939660148870312,0.0019220784633989592,342,5492,True,200,match_id+match_phase+team+source_key
43.03873452696799,0.014927029576605072,0.012786022183324995,0.01760146200469226,0.014627389059487945,0.013717997239246365,0.01572266737894676,0.0013027884587714935,269,4530,True,200,match_id+match_phase+team+source_key
45.714916278904255,0.011764053049220353,0.009303973297930368,0.014044302326830401,0.011944086563144793,0.011197838407899098,0.012879282836679433,0.0008619350346311128,212,3699,True,200,match_id+match_phase+team+source_key
48.55750507900577,0.008545585705565729,0.006926804606191984,0.010560597310452934,0.009428692285586049,0.008721909202865611,0.010244874017729522,0.0005558018312669465,154,2920,True,200,match_id+match_phase+team+source_key
51.576848246044335,0.006603407136118972,0.005209981643969997,0.008193680547334393,0.007213595399314805,0.00666201164918578,0.007876764843669592,0.00034875190085896426,119,2234,True,200,match_id+match_phase+team+source_key
54.78393650306455,0.004827701015481938,0.0037522032035870734,0.006059293090362255,0.005353688975856735,0.004897753929224951,0.005902501551365453,0.0002125825412174162,87,1658,True,200,match_id+match_phase+team+source_key
58.190443984758154,0.0031074857111148104,0.0023013543239533032,0.003936149953156056,0.0040394842634479955,0.0036512880698200086,0.004479190733567705,0.00012565229459653054,56,1251,True,200,match_id+match_phase+team+source_key
61.808770732527655,0.0017202153043671272,0.001134576953268273,0.0024106148882021236,0.002899645778238449,0.002604256705729667,0.0032036198416036704,7.188095330091829e-05,31,898,True,200,match_id+match_phase+team+source_key
65.65208783192693,0.0011098163253981466,0.0005501132549314373,0.0017147285798410638,0.001963234558094629,0.001749531139621839,0.0022358151787908115,3.9716857259925045e-05,20,608,True,200,match_id+match_phase+team+source_key
69.73438535678163,0.00044392653015925865,0.00016502356563073779,0.0007999498240084553,0.0013400367460678802,0.001159855001792991,0.0015469822812819824,2.115026118804285e-05,8,415,False,200,match_id+match_phase+team+source_key
74.07052329451258,0.000332944897619444,0.00011002265098628746,0.0005605180862082705,0.0008395410939220453,0.0007073707703515042,0.0009981674147299022,1.0830294270672882e-05,6,260,False,200,match_id+match_phase+team+source_key
78.67628563803446,0.00011098163253981466,0.0,0.00027601602173902683,0.000542472706841937,0.00042270630439273336,0.0006640098608725116,5.31973934565828e-06,2,168,False,200,match_id+match_phase+team+source_key
83.56843784113191,5.549081626990733e-05,0.0,0.00016763031272852086,0.000361648471227958,0.00025966881357092445,0.0004625455260497936,2.5000122827091793e-06,1,112,False,200,match_id+match_phase+team+source_key
88.76478784645397,0.0,0.0,0.0,0.00017436622719919405,0.00012148771830519105,0.00023123332269896636,1.12099030947913e-06,0,54,False,200,match_id+match_phase+team+source_key
94.28425090827622,0.0,0.0,0.0,6.458008414784964e-05,3.661088415366881e-05,0.00010205981234479875,4.781911192470476e-07,0,20,False,200,match_id+match_phase+team+source_key
100.146918445994,0.0,0.0,0.0,4.197705469610227e-05,1.6434473787514272e-05,7.335846650298519e-05,1.934613645671228e-07,0,13,False,200,match_id+match_phase+team+source_key
106.3741311789774,0.0,0.0,0.0,2.2603029451747377e-05,6.665637060565979e-06,4.1416407926576576e-05,7.398599046670966e-08,0,7,False,200,match_id+match_phase+team+source_key
112.98855680900785,0.0,0.0,0.0,1.614502103696241e-05,6.159705846064268e-06,3.222361514279907e-05,2.665309826157996e-08,0,5,False,200,match_id+match_phase+team+source_key
120.01427253307057,0.0,0.0,0.0,1.614502103696241e-05,6.159705846064268e-06,3.222361514279907e-05,9.011038449111666e-09,0,5,False,200,match_id+match_phase+team+source_key
127.47685268685434,0.0,0.0,0.0,1.2916016829569928e-05,3.0372507118069634e-06,3.163678013619473e-05,2.847846186385344e-09,0,4,False,200,match_id+match_phase+team+source_key
135.40346183799147,0.0,0.0,0.0,9.687012622177447e-06,3.0372507118069634e-06,2.219622959707806e-05,8.378220136359568e-10,0,3,False,200,match_id+match_phase+team+source_key
143.82295366790984,0.0,0.0,0.0,3.229004207392482e-06,0.0,9.72041332464628e-06,2.2842642032426608e-10,0,1,False,200,match_id+match_phase+team+source_key
